moves,winner
e4 c5 b4 e6 bxc5 Bxc5 d4 Bb6 c3 Ne7 Nf3 O-O Bd3 f5 Ba3 d6 e5 dxe5 Nxe5 Nbc6 Nxc6 bxc6 O-O Bb7 Bc4 Rf6 Bc1 Rg6 h4 Nd5 h5 Rg4 Be2 Rh4 Bf3 Nxc3 Nxc3 Rxd4 Qb3 Qc7 Qxe6+ Kh8 Be3 Rd6 Bxb6 axb6 Qxf5 Rf6 Qe4 Ra5 Rac1 Qf7 Rfe1 Ra8 Nb5 Rf8 Nd4 c5 Qxb7 Rxf3 Qxf7 R3xf7 Nf3 h6 Re6 Rf6 Rxf6 Rxf6 Re1 Kg8 Re8+ Kf7 Rb8 Re6 Nd2 Kf6 Kh2 Ke5 Nc4+ Kd5 Nxb6+ Kd4 Rd8+ Kc3 Nd5+ Kc4 Rd7 g5 Ne3+ Kb5 Rb7+ Kc6 Rb2 Re4 Rd2 Rh4+ Kg1 Rd4 Rxd4 cxd4 Nf5 Kc5 Kf1 Kc4 Ke1 Kc3 Kd1 Kb2 Nxh6 Kxa2 Nf5 d3 g3 Kb3 h6 Kc3 h7 Kc4 h8=Q Kc5 Qd4+ Kc6 Qxd3 Kc5 Qe3+ Kc4 Qxg5 Kc5 Ne7+ Kc4 Qf5 Kb4 g4 Kc4 g5 Kb4 g6 Kc4 g7 Kb4 g8=Q Kc3 Qgg4 Kb3 Qge4 Kc3 Qfd5 Kb2 Qec4 Ka1 Qdd3 Kb2 Qdb3+ Ka1 Qca4#,white
Nf3 d5 g3 Nc6 d4 f6 Bg2 e5 dxe5 fxe5 O-O Nf6 Bg5 Bf5 c4 dxc4 Nc3 Be7 e4 Bg6 Bxf6 Bxf6 Qa4 Bf7 Rad1 Qe7 Nd5 Bxd5 exd5 e4 dxc6 exf3 cxb7+,white
d4 d5 c4 dxc4 Nc3 Nf6 e3 Be6 e4 c6 Bg5 Nbd7 Nf3 Qa5 Qd2 Qb4 Rb1 Rd8 Be2 c5 d5 Nb6 O-O Bg4 h3 Bh5 a3 Qa5 Rfe1 Nfd7 d6 f6 Bf4 exd6 Bxd6 Bxf3 Bxf3 Ne5 b4 cxb3 Rxb3 Nxf3+ gxf3 Bxd6 Qe2,black
d4 e6 c4 d5 Nc3 Bb4 e3 Nf6 Nf3 O-O Bd3 c5 O-O Nc6 dxc5 dxc4 Bxc4 Bxc3 bxc3 Qxd1 Rxd1 Ne4 Bb2 Nxc5 Be2 b6 Rac1 Bb7 c4 Rfd8 Nd4 Na4 Ba1 Nb4 a3 Na6 Nb5 N6c5 Be5 a6 Nd4 f6 Bc7 Rd7 Bxb6 Nxb6 Rb1 Nba4,black
Nf3 d5 e3 Nf6 b3 b6 Bb2 c5 d4 e6 c4 Bb7 Be2 Be7 O-O O-O Nc3 Nbd7 Rc1 Re8 h3 Rc8 Nb5 a6 Nc3 cxd4 exd4 h6 Qd2 Bf8 cxd5 exd5 Rfe1 Ne4 Nxe4 dxe4 Nh2 Bd6 Ng4 f5 Ne3 f4 Bc4+ Kh8 Nc2 Qg5 d5 Be5 Bxe5 Nxe5 Qd4 Nf3+,black
e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 Be3 Nf6 f3 Bg7 Qd2 Qb6 c3 d5 Ne6 Qxe3+ Qxe3 Bxe6 Bb5 dxe4 fxe4 Ng4 Qe2 Ne5 Nd2 Bg4 Nf3 O-O h3 Be6 O-O Rfd8 Rad1 a6 Bxc6 Nxc6 Rxd8+ Rxd8 Rd1 Rxd1+ Qxd1 Bh6 a3 Be3+ Kh1 Kf8 Nd4 Nxd4 cxd4 f6 d5 Bc8 Qc2 Bd7 Qb3 b5 Qxe3,white
e4 e5 Nf3 Nc6 Bb5 Nf6 Qe2 Bc5 c3 O-O O-O d6 Rd1 Re8 d4 exd4 cxd4 Rxe4 Qc2 Nxd4 Nxd4 Rxd4 Rxd4 Bxd4 Bg5 h6 Bh4 g5 Bg3 Nh5 Bc4 d5 Bd3 Nxg3 hxg3 Qf6 Nc3 c6 Rf1 Bd7 Ne2 Bb6 Nc3 Qd6 Kh2 Re8 Bf5 Bxf5 Qxf5 Qe6 Qh3 Kg7 g4 d4 Na4 Qc4 b3 Qxf1 Qf3 Bc7+ g3 Re2,black
b4 e5 Bb2 Bxb4 Bxe5 Nf6 Nf3 d5 e3 O-O Be2 b6 O-O Bb7 a3 Be7 c4 c5 d4 Nbd7 dxc5 Nxe5 Nxe5 bxc5 cxd5 Bxd5 Nc3 Be6 Bc4 Qc7 f4 Bd6 Nb5 Qe7 Qxd6 Qxd6 Nxd6 Rfd8 Bxe6 fxe6 Ndc4 Ne4 Rfd1 Kf8 Kf1 Rab8 Rxd8+ Rxd8 Rb1 Nc3 Rb7 h5 Rxa7 Rd1+ Kf2 Ne4+ Kf3 Rf1+ Kxe4 Rf2 Ng6+ Kg8 Ra8+ Kh7 Nce5,white
e4 e5 Bc4 d6 Nf3 Bg4 h3 Bh5 g4 Bg6 d4 Bxe4 dxe5 dxe5 Bxf7+ Ke7 Qe2 Nf6 Nxe5 Qd6 Bf4 Qb4+ Bd2 Qxb2 Bc3 Qb6 O-O Nc6 Nxc6+ Qxc6 Bb3 Kd8 Na3 Bd6 Nb5 a6 Nxd6 cxd6 Ba5+ b6 Bxb6+ Qxb6 g5 Rg8 Bxg8 Nxg8 Qxe4 Ra7 Rad1 Re7 Qxh7 Re8 Qg6 Qc7 Rxd6+ Kc8 Qxe8+ Kb7 Rd7 Kc6 Rxc7+ Kxc7 Qxg8 Kb6 Re1 a5 Re5 a4 Qxg7 Kc6 Qf6+ Kd7 Re7+,white
e4 e6 d4 g6 c4 Bg7 Nc3 a6 Be3 d6 Nf3 Ne7 Bd3 b6 Qd2 Bb7 O-O-O Nbc6 d5 Nb4 Bb1 a5 a3 Na6 Bd4 Bxd4 Qxd4 e5 Qe3 Qd7 h4 f5 Ng5 f4 Qf3 h6 Ne6 Nc5 Nxc5 bxc5 g3 Rf8 h5 g5 g4 Kf7 Qh3 Ba6 Bd3 Nc8 f3 Nb6 Qf1 Rfb8 Rd2 Na4 Nxa4 Qxa4 Qd1 Qxd1+ Rhxd1 a4 Rc2 Rb3 Be2 Rab8 Rd3 Bxc4 Rxc4 Rxd3 Bxd3 Ra8 Bc2 Ke7 Rxa4 Rxa4 Bxa4 Kd8 Bc6 Kc8 Kc2 Kb8 Kc3 Ka7 Kb3 Ka6 Kc4 Ka5 b4+ cxb4 axb4+ Kb6 Be8 Ka6 Bd7 Kb6 Bc8 c6 dxc6 Kxc6 Be6 Kb6 Kd5 Kc7 b5 Kb6 Kxd6 Kxb5 Kxe5 Kc5 Kf6 Kd4 Kg6 Ke3 Kxh6 Kxf3 Kxg5 Kxe4 h6 f3 Bc4,white
e4 d5 exd5 Nf6 Nf3 Nxd5 Bc4 Bf5 Ng5 e6 d3 Bc5 Bxd5 Qxd5 O-O O-O Nc3 Qc6 d4 Bb4 d5 exd5 Nxd5 Bxc2 Ne7+ Bxe7 Qd4 Bf6 Qe3 h6 Nf3 Na6 Bd2 Bg6 Rac1 Qe4 Qb3 b6 Rfe1 Qg4 Qd5 Nc5 Be3 Be4 Qd1 Nd3 Rxc7 Nxe1 Qxe1 Bxf3 Qb4 Qxb4 gxf3 Rac8 Rxa7 Qh4 Ra6 Be5 Rxb6 Qh3 f4 Bd4 Bxd4 Rc1#,black
e4 c5 Nf3 d6 h3 Nf6 Nc3 g6 Bc4 Bg7 d3 O-O O-O Nc6 Be3 a6 a3 b5 Bb3 Bb7 Rb1 e5 Ng5 Nd4 Nd5 Nxb3 cxb3 Nxd5 exd5 Bxd5 f4 Rc8 fxe5 dxe5 Rc1 Qe7 b4 cxb4 Rxc8 Rxc8 axb4 Qxb4 Qd2 Qxd2 Bxd2 Rc2 Bc3 Rxg2+ Kh1 Rxg5+ Kh2 Rg2+ Kh1 Rxb2+ Kg1 Rg2+ Kh1 Rc2+ Kg1 Rxc3 Rd1 Bh6 Ra1 Rc2 Rxa6 Be3+ Kf1 Bf3 Ra8+ Bxa8 Ke1 Bf3 Kf1 Rc1#,black
e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 Qc7 g3 b5 Bg2 Bb7 O-O Nf6 Re1 d6 Bg5 Be7 Bxf6 Bxf6 Ndxb5 axb5 Nxb5 Qb6 Nxd6+ Kf8 Nxb7 Nc6 Nd6 Be7 Nc4 Qc5 b3 g6 Qd2 Kg7 Qc3+ Bf6 e5 Be7 Qd3 Rhd8 Qf3 Nd4 Qe4 Rac8 c3 Nf5 g4 Nh4 Rad1 g5 Bf1 Rd5 b4 Qc6 Bd3 Ng6 Rc1 Rcd8 Bb1 Qa6 a3 Rd2 Nxd2 Rxd2 Qe3 Rd5 c4 Rd7 b5 Qb7 a4 Nh4 Be4 Qb8 c5 Qxe5 c6 Rd4 c7 Rxa4 c8=Q Ng6 Bxg6 hxg6 Qxe5+ Bf6 Qh8+ Kxh8 Qxf6+ Kh7 Rc8 Kh6 Rh8#,white
Nf3 d5 e3 Nf6 b3 Nc6 Bb5 a6 Bxc6+ bxc6 Bb2 Bf5 O-O e6 d3 Bd6 Nbd2 O-O Qe2 h6 e4 dxe4,white
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 Bc5 O-O b5 Bb3 O-O c3 d6 d4 exd4 cxd4 Bb6 Re1 Bg4 d5 Nd4 Nbd2 Re8 h3 Bh5 a3 Qd7 Ba2 Nxe4 Nxe4 Nxf3+ gxf3 Qxh3 Ng3 Qxg3+,black
d4 f5 c4 Nf6 Nc3 e6 Bg5 Be7 Nf3 O-O d5 d6 e4 e5 Bd3 Nxe4 Nxe4 fxe4 Bxe7 Qxe7 Bxe4 Na6 O-O Nc5 Re1 Nxe4 Rxe4 Bf5 Re2 Bg4 Re3 Qf6 Qb3 b6 Rf1 Kh8 h3 Bh5 Qd3 Bg6 Qd2 Qf4 g3 Qh6 h4 Rxf3,black
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 Nf6 d3 Be7 Nbd2 h6 d4 Bg4 d5 b5 dxc6 bxa4 Qxa4 O-O h3 Bh5 O-O Qb8 Re1 Qb5 Qxb5 axb5 g4 Bg6 g5 hxg5 Nxg5 Ra6 Nb3 Rxc6 a4 Ra6 a5 Rfa8 Bd2 c5 c4 b4 f4 Nh7 fxe5 Nxg5 exd6 Rxd6 Nxc5 Rxd2,black
e4 c5 Nf3 d6 Bc4 Nf6 d3 Nc6 c3 Na5 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Re1 g6 d4 cxd4 cxd4 Bg7 Nc3 O-O Bf4 Rac8 e5 dxe5 Nxe5 Nxe5 Bxe5 Rfd8 Qe2 e6 Qf3 Nd5 Bxg7 Kxg7 Nxd5 Qxd5 Qxd5 Rxd5 Red1 Rcd8 f3 Rxd4 Rxd4 Rxd4 Rf1 Rd2 Rf2 Rxf2 Kxf2 Kf6 Ke3 Ke5 b4 b6,black
d4 d5 Nf3 Nc6 g3 Bf5 Bg2 e6 O-O Be7 Nbd2 Nf6 c4 Ne4 Qb3 Rb8 cxd5 exd5 Ne5 O-O Nxc6 bxc6 Qd3 Nxg3 Qxg3 Bd6 Qc3 Qh4 Nf3 Qg4 Qxc6 Be4 Qc3 Qh5 h3 f5 Kh1 Rf6 Qa5 Rg6 Qxa7 Rf8 Bd2 f4 a3 h6 b3 Rf7 Rfe1 Rf5 Qa5 Rfg5 Qa8+ Kh7 Nxg5+ Rxg5 Bxe4+ dxe4 Qxe4+ g6 Qd3 f3 Qxf3 Qxf3+ exf3 Rf5 Kg2,white
d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6 e3 Bd6 Bd3 h6 Nge2 hxg5 Qd2 O-O O-O-O Bb4 Kb1 Bxc3 Nxc3 Na6 a3 b5 f4 b4 axb4 gxf4 b5 fxe3 Qxe3 Re8 Qg3 Nb4 h4 Nxd3 Rxd3 Bf5 h5 cxb5 h6 g6 Ne2 Rxe2 Ka2 Bxd3 Qxd3 Rxg2 Qf3 Rg5 Qf4 Qa5+ Kb1 Ne4 h7+ Kh8 Rc1 Rf5 Qh4 Nd2+ Kc2 Rc8+ Kd1 Rf1+ Ke2 Rcxc1 Qe7 Nc4 Qf8+ Kxh7,black
d4 d5 c4 dxc4 e4 c5 d5 b5 Nc3 e5 Nxb5 Qa5+ Nc3 Bd6 Bxc4 Nf6 f3 O-O Ne2 Ba6 Bb3 c4 Bc2 Bc5 Bd2 Bb5 Na4 Bb4 Bxb4 Qxb4+ Nec3 Bxa4 Bxa4 Qc5 Qe2 Nbd7 O-O-O Nb6 Bc6 Rac8 Bb5 a6 Bc6 a5 Kb1 a4 a3 Nfd7 Nxa4 Nxa4 Bxa4 Nb6 Bc6 Rc7 Rc1 Ra7 Qc2 Rb8 Ka2 f6 Rb1 Nc8 Rhc1 Nd6 g3 Rb6 f4 Rba6 Qc3 Nxe4 Qf3 c3 Rxc3 Nxc3+ Qxc3 Qxc3 bxc3 Rxa3+ Kb2 Ra2+ Kc1 exf4 gxf4 Rxh2 Rb8+ Kf7 Be8+ Ke7 d6+ Kxd6 Rd8+ Ke6 Bd7+ Rxd7 Re8+ Re7 Ra8 Kf5 Kd1 Kxf4 c4 Rb7 Kc1 Rb4 Rc8 Ra4 Kb1 Ra3 Rd8 Rg3 Rd1 Rgg2 c5 Rc2 Rf1+ Ke5 Re1+ Kd5 c6 Kxc6 Re6+ Kd5 Re8 Rcg2 Rd8+ Ke5 Re8+ Kf5 Re1 Kg4 Re4+ Kg5 Re1 f5 Rd1 f4 Rd5+ Kg4 Rd1 f3 Rd4+ Kg3 Rd1 Re2 Rg1+ Rhg2 Rc1 f2 Rc3+ Kh2 Rc1 f1=Q Rxf1 Rg1 Rxg1 Kxg1 Kc1 h5 Kd1 Re6 Kc1 h4 Kb2 h3 Kc3 h2 Kd4 h1=Q Kc5 Qb7,black
d4 Nf6 Bf4 e6 e3 c5 c3 b6 Nf3 Bb7 Be2 Be7 Nbd2 Nh5 Qc2 Nxf4 exf4 Nc6 Bd3 cxd4 Bxh7 dxc3 bxc3 Qc7 Ng5 Nb4 Qb1 Qxc3 Nxf7 Rxh7 Qxh7 Nc2+ Ke2 Ba6+ Kd1 Kxf7 Qh5+ Kg8 Rc1 Bd3 Qf3 Rc8 Nb1 Qd4 Kd2 Bb4+ Kd1 Bf1+ Qd3 Qxd3+ Nd2 Qxd2#,black
e4 e6 Nf3 d5 exd5 exd5 Nc3 Nc6 Bb5 Bb4 O-O Ne7 Re1 Bf5 Bxc6+ bxc6 Ne5 Bd7 Qh5 O-O Re3 d4 Rf3 dxc3 dxc3 Bd6 Nxf7 Rxf7 Qxf7+ Kh8 Bg5 Rb8 Re1 Rxb2 g3 Be8 Bxe7 Bxf7 Bxd8,white
e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nf6 Nc3 Qa5 d4 Bxf3 Bxf3 c6 Bf4 e6 O-O Nbd7 a3 g5 Bd2 Bd6 Ne4 Qc7 Nxd6+ Qxd6 Bxg5 O-O-O Qd2 h5 Rad1 Rdg8 Bf4 Qe7 Qa5 Nb6 Qxa7 Nfd5 Qb8+ Kd7 Qxb7+ Ke8 Qxc6+ Kf8 Bd6,white
d4 c6 c4 d5 cxd5 cxd5 Nc3 Nf6 f3 Bf5 Bg5 e6 e4 dxe4 fxe4 Bg4 Qxg4 Nxg4 Bxd8 Kxd8 Nf3 Bb4 Ng5 Ke7 h3 Nf6 Bd3 h6 Nf3 Nc6 O-O Rhd8 d5 exd5 e5 Nd7 Nxd5+ Kf8 e6 Bc5+ Kh1 Nf6 Nxf6 Rxd3 Nd7+ Rxd7 exd7 Rd8 Rad1 Nb8 Ne5 Be7 Ng6+,white
e4 e5 Nf3 Nc6 c3 Nf6 d3 h6 Be3 d5 exd5 Nxd5 Be2 Nxe3 fxe3 Bd6 O-O O-O d4 e4 Nfd2 Qh4 g3 Qg5 Nxe4 Qxe3+ Nf2 Bh3 Nd2 Bxg3 Nc4 Bxf2+ Rxf2 Qg5+ Kh1 Rae8 Qg1 Qd5+ Bf3 Qxc4 Qg3 Bf5 Rg1 Bg6 Rfg2 Ne7 Qf4 c6 h4 Nd5 Qg3 Ne3 Re2 Nf5 Qf2 Rxe2 Bxe2 Qd5+ Bf3 Qe6 h5 Bh7 Qg2 Qf6 Rf1 Qh4+ Kg1 Ne3,black
d4 c6 c4 d6 Nf3 Nd7 g3 h6 Bg2 g5 Nc3 Bg7 e4 Nf8 e5 dxe5 dxe5 Bg4 Qxd8+ Rxd8 O-O Bxf3 Bxf3 Bxe5 Re1 Bf6 Be3 a6 Bb6 Rd2 Rad1 Rxd1 Rxd1 Nd7 Na4 e6 b4 Ne7 Bc7 Be5 Ba5 Nc8 Nc5 Nd6 Nxd7 Kxd7 c5 Rb8 Bb6 Ke7 cxd6+ Bxd6 Bc5 Bxc5 bxc5 Rg8 Rb1 Rb8 Kf1 Kd8 Ke2 Kc7 Ke3 Rd8 Rd1 Rg8 Kd4 Rd8+ Ke5 f6+ Kxe6 Re8+ Kf7 Re2 Bxe2,white
d4 c6 c4 d6 Nf3 Nd7 g3 h6 Bg2 g5 Nc3 Bg7 e4 Nf8 e5 dxe5 dxe5 Bg4 Qxd8+ Rxd8 O-O Bxf3 Bxf3 Bxe5 Re1 Bf6 Be3 a6 Bb6 Rd2 Rad1 Rxd1 Rxd1 Nd7 Na4 e6 b4 Ne7 Bc7 Be5 Ba5 Nc8 Nc5 Nd6 Nxd7 Kxd7 c5 Rb8 Bb6 Ke7 cxd6+ Bxd6 Bc5 Bxc5 bxc5 Rg8 Rb1 Rb8 Kf1 Kd8 Ke2 Kc7 Ke3 Rd8 Rd1 Rg8 Kd4 Rd8+ Ke5 f6+ Kxe6 Re8+ Kf7 Re2 Bxe2,white
d4 d5 c4 e5 dxe5 d4 a3 Nc6 Nf3 Bg4 Bf4 f6 exf6 Nxf6 Nbd2 Bd6 Bxd6 Qxd6 Nb3 O-O-O Ng5 Rd7 f3 Bh5 g4 Bf7 Nxf7 Rxf7 Bh3 Kb8 Qd2 Re7 O-O-O Rd8 Bg2 Re3 c5 Qd5 Qxe3 dxe3 Rxd5 Rxd5 f4 Rd8 Bxc6 bxc6 g5 Ne4 Rd1 Rf8 f5 Nxg5 Rd3 Re8 Na5 Nh3 Nxc6+ Kb7 Na5+ Kc8 Nc4 Nf4 Kd1 Nxd3 exd3 Kd7 Ke2 Kc6 d4 g6 fxg6 hxg6 Nxe3 Kb5 b4 Ka4 Kf3 Kxa3 b5 Kb4 b6 axb6 cxb6 cxb6 Nd5+ Ka5 Kg4 Rh8 h4 Rh5 Nc7 b5 d5 Kb6 d6 Kc6 Ne8 b4 Nf6 Rf5 d7 Kc7,black
e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Qxd4 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 Be7 O-O-O h6 Bh4 Qd7 Rhe1 b6 e5 dxe5 Qxe5 Qc8 Qxe7#,white
d4 d5 Bf4 Bf5 e3 e6 Nc3 Bd6 Nf3 Bxf4 exf4 Nf6 Bd3 Bg4 Qe2 Qd6 g3 O-O h3 Bxf3 Qxf3 Qb4 O-O-O c5 dxc5 Qxc5 g4 Nc6 g5 Nd7 f5 Rae8 f6 gxf6 gxf6 Nxf6 Qxf6 Nd4 Rhg1#,white
Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 d6 d4 Nbd7 Nc3 Rb8 e4 b6 Re1 e5 b3 exd4 Nxd4 Bb7 Bb2 Re8 Qd2 Ne5 Rad1 Qd7 f4 Nc6 Nxc6 Bxc6 Nd5 Nxd5 exd5 Bb7 Bxg7 Kxg7 Rxe8 Rxe8 Re1 Bc8 Re3 Re7 Qe1 Rxe3 Qxe3 Qf5 Be4 Qg4 Bc2 Bd7 Qe7 h5 Qg5 Qf3 Qe7 Bh3 Be4 Qe2 Qxc7 Qf1#,black
d4 d5 e3 Nf6 Bd3 e6 f4 h6 Nf3 c6 Nbd2 Nbd7 Ne5 Nxe5 fxe5 Ne4 Nxe4 dxe4 Bxe4 Qh4+,black
d4 Nf6 Bg5 c5 Bxf6 exf6 dxc5 Bxc5 Nf3 Qb6 e3 Qxb2 Nbd2 d5 Nb3 Bb4+ Nfd2 O-O Bd3 Bxd2+ Qxd2 Nc6 O-O d4 Rfb1 dxe3 Qxe3 Qe5 Re1 Be6 Nc5 Rab8 Nxe6 fxe6 Qh3,white
e4 c5 Nf3 Nc6 Bb5 a6 Bc4 b5 Bd5 Bb7 Ne5 Nxe5 Bxb7 Ra7 d4 Nc4 Bd5 Nb6 dxc5 Nxd5 exd5 e5 d6 g6 Be3 Rb7 Qd5 Bg7 Qxb7 Nf6 Nc3 O-O Qxa6 Ng4 Qxb5 Nxe3 fxe3 Qh4+ g3 Qh3 O-O-O e4 Nxe4 Ra8 Kb1 Qe6 Nc3 Bxc3 bxc3 Qxa2+ Kc1 Qe6 Qd3 Ra1+ Kd2 Ra5 Qd5 Qh3 Rdf1 Ra8 Qxa8+,white
e4 c5 Nf3 Nc6 Bb5 a6 Bc4 b5 Bd5 Bb7 Ne5 Nxe5 Bxb7 Ra7 d4 Nc4 Bd5 Nb6 dxc5 Nxd5 exd5 e5 d6 g6 Be3 Rb7 Qd5 Bg7 Qxb7 Nf6 Nc3 O-O Qxa6 Ng4 Qxb5 Nxe3 fxe3 Qh4+ g3 Qh3 O-O-O e4 Nxe4 Ra8 Kb1 Qe6 Nc3 Bxc3 bxc3 Qxa2+ Kc1 Qe6 Qd3 Ra1+ Kd2 Ra5 Qd5 Qh3 Rdf1 Ra8 Qxa8+,white
d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nb6 Nc3 g6 Nf3 Bg7 Be3 Bg4 Be2 Nc4 Bxc4 Nc6 Qd2 Bxf3 gxf3 Nxd4 Bxd4 Qxd4 Qxd4 Bxd4 Ke2 O-O-O Rad1 Bxc3 bxc3 e6 Rxd8+ Rxd8 Rd1 a6 Rxd8+ Kxd8 Ke3 Kd7 Kd4 Kd6 f4 c5+ Ke3 b5 Bd3 c4 Bc2 f5 e5+ Kc5 Bd1 Kd5 Bf3+ Kc5 Bb7 a5 Bc8 Kd5 Bd7 b4 cxb4 axb4 h4 b3 axb3 cxb3 Kd3 b2 Kc2 Ke4 Bxe6 Kxf4 Bg8 Kxe5 Bxh7 Kf6 Bg8 Kg7 Bd5 Kh6 Kxb2 Kh5 Kc2 Kxh4 Kd3 g5 f3 g4 f4 Kg3 Ke3 Kh4 Be6 Kh3 Bxf5 Kg3 Ke4 Kh4 Bxg4 Kxg4 Ke5,white
d4 g6 c4 Bg7 e4 c6 f4 d5 cxd5 cxd5 e5 Nc6 Nf3 h5 Nc3 e6 Be2 Nge7 O-O b6 Bb5 Bb7 h4 a6 Bd3 Nf5 Qe1 Nfxd4 Nxd4 Nxd4 Qg3 b5 Bxg6 b4 Be3 bxc3 Bxd4 cxb2 Bxb2 Qb6+ Kh1 Qxb2 Rfb1 Qd4 Bxf7+ Kxf7 Rxb7+ Ke8 Rab1 Bxe5 Qg6+ Kd8 Qxe6 Bc7 Qf6+ Qxf6 g3 Rg8 Kg2 Qc3 R7b3 Qd2+ Kh3 Rc8 R1b2 Qe1 Kh2 Bxf4 Rb1 Bxg3+ Kh3 Qe6+ Kg2 Be5+ Kf1 Rc2 Rb6 Qf5+ Ke1 Qf2+ Kd1 Qd2#,black
d4 d5 c4 e6 Nc3 Nf6 Nf3 Nbd7 Bg5 Be7 e3 O-O c5 h6 Bf4 c6 Bd3 Nh5 Be5 Bf6 Bd6 Be7 Be5 Nhf6 Qc2 b6 b4 a5 bxa5 Rxa5 cxb6 Nxb6 O-O c5 dxc5 Bxc5 Nd4 Nbd7 Nc6,white
e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 f4 dxe5 fxe5 Nc6 Nf3 Bg4 d5 Nxe5 Be2 Bxf3 Bxf3 Nbxc4 Bf4 Nxf3+ gxf3 e6 Qa4+ Qd7 Qxc4 exd5 Qe2+ Be7 O-O O-O Nc3 Rfe8 Qg2 d4 Ne4 Kh8 Rad1 Rad8 Be5 Rg8 Rxd4,white
d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 Bg5 h6 Bh4 Qe8 Bd3 e5 dxe5 dxe5 O-O c6 Bg3 Nh5 Qb3 Nxg3 fxg3 Nd7 Na4 Qe7 Rad1 a6 Nb6 Qc5+ Kh1 Qxb6 Qc3 Nc5 Bc2 Ne6 Rd6 Nd4 Bb3 Qc5 Nxd4 exd4 Qf3 Qxd6 c5 Qe7 h4 h5 Qf4 Be6 Bxe6 Qxe6,black
e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 O-O Bc5 d4 exd4 cxd4 Be7 Re1 O-O Bd2 d6 Bc3 Be6 d5 Ne5 dxe6 Nxc4 exf7+ Kh8 Qb3 Nb6 Nh4 d5 Ng6+ Kh7 Nxf8+ Qxf8 e5 Ne4 e6 Nxc3 Nxc3 c6 Ne2 Nc4 Qc2+ g6 Nf4 Qg7 Rad1 Nd6 Rd3 Ne4 Rxe4 dxe4 Rd7 Bg5 Qxe4 Bxf4 Qxf4 Rf8 Qb4 a5 Qxb7 Qe5 Rd1 Qxe6 Qa7 Rxf7 Qxa5 Qe2 Qd2 Rxf2 Qd7+ Kg8 Qd8+ Rf8 Qd6 Qf2+,black
e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 h3 Na5 c3 Nxb3 Qxb3 c5 d3 O-O Nbd2 Be6 Qd1 Qc7 Nf1 Rfe8 g4 Bf8 Ng3 g6 Kh2 Bg7 Rg1 d5 Nf5 gxf5 gxf5 dxe4 Bh6 Bxf5 Bxg7 Bg6 Bxf6 exf3 Qxf3 e4+ Qg3 Qxg3+ Rxg3 exd3 Rd1 Re2 Kg2 Kf8 c4 bxc4 Re3 Rxe3 fxe3 Re8 Kf2 Re6 Bc3 Bh5 Rf1 Be2 Rg1 Rg6 Rxg6 hxg6 Kg3 Ke7 Kf4 f6 h4 Ke6 e4 f5 exf5+ gxf5 Ke3 Kf7 Kf4 Kg6 a4 Bg4 a5 Kh5 Kg3 Be2 Bd2 Kg6 Bc3 Kf7 Kf4 Ke6 Ke3 Kd5 Bd2 Kc6 Kf4 Bg4 h5 Bxh5 Kxf5 Kb5 Ke5 Ka4 Kd5 Kb3 Kxc5 Bf7 Bc3 Kc2 Kb4 d2 Bxd2 Kxd2 Ka3 Kc2 Ka2 Be8 Ka1 Ba4 b3 Kxb3 Kb1,black
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Bb5+ Bd7 Bxd7+ Qxd7 Nf5 g6 Ne3 Bg7 Ned5 Nxd5 Nxd5 Nc6 h4 Ne7 Bh6 Nxd5 Bxg7 Rg8 Bxe5 dxe5 Qxd5 Qxd5 exd5 O-O-O c4 b5 b3 a6 O-O-O bxc4 bxc4 Kb7 Kc2 Rc8 Kd3 Rgd8 Rb1+ Ka7 Rb4 f5 f3 a5 Rb5 Ka6 Rhb1 e4+ fxe4 fxe4+ Kd4 e3 Rb6+ Ka7 Rb7+ Ka8 Re7 Rf8 g3 Rf3 Rbb7 Rd8 Ra7+ Kb8 Reb7+ Kc8 Rxh7 Rxg3 Ra8#,white
e4 b6 d4 Bb7 Nc3 e6 f3 Nf6 Be3 Be7 Bc4 O-O Nge2 a6 O-O b5 Bb3 d6 Nf4 Nbd7 Qe2 c5 dxc5 Nxc5 Bxc5 dxc5 Rfd1 Qc7 a3 Qxf4,black
